bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.359672,,,,,,,,,,,,1ffffcab-d3cb-4637-a62a-cb93475f2d86,181,,"[63.0, 50.0]",69276,2,,,,,-2.150799,,No Touch,,,,"[53.5, 35.5]",,Ground Pass,,17.334936,,True,Incomplete,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,"['0590940d-c242-4e29-ade4-afa06bbf69b1', '58e7250c-e82b-4940-9591-1a2c55a26f5f']",9,,,,,,,,,,,,,,,Barcelona,00:02:09.552,Pass,True
,,,,,,,,,,,,,,,,,,0.6636,,,,,,,,,,,,1acc3f8a-1dd8-4982-b35c-f16beb188fdc,188,,"[78.8, 80.0]",69276,2,,,,,-1.9914597,,,,,,"[75.4, 72.4]",,Low Pass,,8.325863,,,,,José Antonio Reyes Calderón,,,,,,Throw-in,1,From Throw In,Juan Valera Espín,26195.0,Right Back,8,Atlético Madrid,212,['8782cb67-3434-4717-8bfe-334bd553bb00'],31,,,,,,,,,,,,,,,Atlético Madrid,00:02:31.031,Pass,
,,,,,,,,,,,,,,,,,,0.68462,,,,,,,,,,,,8be5a02d-dd10-4be6-9ccb-78dce22b5cb1,192,,"[76.2, 71.9]",69276,2,,,,,1.0382922,,Left Foot,,,,"[79.5, 77.5]",,Ground Pass,,6.5,,,,,Juan Valera Espín,,,,,,,1,From Throw In,José Antonio Reyes Calderón,23816.0,Right Wing,8,Atlético Madrid,212,['9c4d7612-8f74-41a7-af09-92f059ff13ae'],32,,,,,,,,,,,,,,,Atlético Madrid,00:02:32.502,Pass,
,,,,,,,,,,,,,,,,,,0.0956,,,,,,,,,,,,80b30c98-672b-4ca1-8e6b-f8bece21c2d3,195,,"[80.5, 79.2]",69276,2,,,,,-0.7853982,,Right Foot,,,,"[83.5, 76.2]",,Ground Pass,,4.2426405,,,Incomplete,,Paulo Assunção da Silva,,,,,,,1,From Throw In,Juan Valera Espín,26195.0,Right Back,8,Atlético Madrid,212,"['49bcecc6-7a99-4dab-b39c-d09866a60090', '584281c2-6151-4377-8f1a-3af5fb0d23bd']",33,,,,,,,,,,,,,,,Atlético Madrid,00:02:33.668,Pass,
,,,,,,,,,,,,,,,,,,0.9188,,,,,,,,,,,,401ab394-0ac4-4acd-b177-29b856b54f74,199,,"[38.5, 0.1]",69276,2,,,,,0.96781355,,,,,,"[42.7, 6.2]",,Low Pass,,7.406079,,,,,Lionel Andrés Messi Cuccittini,,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,9,Barcelona,217,['40a23191-fb9a-482d-9150-33ee47d64590'],53,,,,,,,,,,,,,,,Barcelona,00:02:53.746,Pass,
,,,,,,,,,,,,,,,,,,1.0882,,,,,,,,,,,,4d6f9aaf-197e-454d-a00f-c0a45ed06ed0,202,,"[43.4, 6.0]",69276,2,,,,,-1.8662372,,Left Foot,,,,"[42.0, 1.4]",,Low Pass,,4.8083262,,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['ca557de2-f6a2-488e-bc5c-b9b57c4f6101'],54,,,,,,,,,,,,,,,Barcelona,00:02:54.665,Pass,
,,,,,,,,,,,,,,,,,,0.6551,,,,,,,,,,,,eeac2872-178a-4c00-824a-08f7517fe21f,205,,"[41.3, 1.6]",69276,2,,,,,2.205823,,Left Foot,,,,"[38.5, 5.4]",,Ground Pass,,4.7201695,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,9,Barcelona,217,"['1de4e181-8604-4cd9-82e5-8c7c6ead1436', '8f206814-1b61-45e1-85de-87f24da3b671']",55,,,,,,,,,,,,,,,Barcelona,00:02:55.753,Pass,True
,,,,,,,,,,,,,,,,,,0.61922,,,,,,,,,,,,c6c1e719-15de-4a65-9a7a-9dceebd1a7a0,209,,"[37.4, 5.4]",69276,2,,,,,1.7033478,,Left Foot,,,,"[36.0, 15.9]",,Low Pass,,10.592922,,,,,Sergio Busquets i Burgos,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,"['5862f7d3-8a92-4294-bb9b-adbdf2de63be', 'f1b075a5-5ef8-4fe1-9026-d78e7f86be2f']",56,,,,,,,,,,,,,,,Barcelona,00:02:56.738,Pass,True
,,,,,,,,,,,,,,,,,,1.301548,,,,,,,,,,,,0d25db48-13ea-4c75-acb3-bf9f67e248b1,212,,"[42.7, 18.4]",69276,2,,,,,1.5530205,,Right Foot,,,,"[43.1, 40.9]",,Ground Pass,,22.503555,,,,,Xavier Hernández Creus,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['dd0e47d4-e8b2-4d4a-b74b-ada018e4ff9e'],59,,,,,,,,,,,,,,,Barcelona,00:02:59.300,Pass,
,,,,,,,,,,,,,,,,,,2.368205,,,,,,,,,,,,f706bacd-dd02-4548-a4b6-8dc916fb923d,215,,"[44.4, 47.1]",69276,3,,,,,0.9707461,,Right Foot,,,,"[63.9, 75.6]",,Ground Pass,,34.532593,,,,,Daniel Alves da Silva,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['ad355e20-4beb-42b0-9e42-1ec6f73c29d5'],1,,,,,,,,,,,,,,,Barcelona,00:03:01.865,Pass,
,,,,,,,,,,,,,,,,,,1.1285,,,,,,,,,,,,f4c0b223-cf45-44b7-be1e-202913745081,219,,"[70.9, 77.0]",69276,3,,,,,-1.7981402,,Right Foot,,,,"[67.8, 63.6]",,Ground Pass,,13.753908,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['80c2e550-5745-4fa8-9752-caead78971ff'],5,,,,,,,,,,,,,,,Barcelona,00:03:05.116,Pass,
,,,,,,,,,,,,,,,,,,1.2258,,,,,,,,,,,,b35ebd5b-1221-4923-8b13-5c90a01fec22,222,,"[68.4, 59.6]",69276,3,,,,,-2.070143,,Right Foot,,,,"[61.2, 46.4]",,Ground Pass,,15.035957,,,,,Sergio Busquets i Burgos,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,9,Barcelona,217,['aedcf721-5835-4223-9608-6482b436d818'],8,,,,,,,,,,,,,,,Barcelona,00:03:08.083,Pass,
,,,,,,,,,,,,,,,,,,1.409382,,,,,,,,,,,,f4b4727b-a33e-4522-8597-1c26e4142289,225,,"[63.2, 44.7]",69276,3,,,,,1.9274164,,Left Foot,,,,"[55.6, 65.1]",,Ground Pass,,21.769703,,,,,Gerard Piqué Bernabéu,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,"['8f37872f-8c32-44cc-872c-e5fadb548e83', '9f4db8ef-ee56-4259-90bb-9afce0bfb450']",9,,,,,,,,,,,,,,,Barcelona,00:03:09.309,Pass,True
,,,,,,,,,,,,,,,,,,2.8986,,,,,,,,,,,,6fc54d46-9a13-411b-b162-d33f11c8c6f7,228,,"[65.2, 65.7]",69276,3,,,,,-1.713457,,Right Foot,,,,"[57.3, 10.7]",,High Pass,,55.56447,,,,,Maxwell Scherrer Cabelino Andrade,,,True,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['1aec53b0-dcf6-47ac-a6b4-dcab00a65803'],14,,,,,,,,,,,,,,,Barcelona,00:03:14.078,Pass,
,,,,,,,,,,,,,,,,,,1.9549,,,,,,,,,,,,df24f48b-5fea-437a-a96a-5b0b42890ff4,230,,"[57.3, 10.7]",69276,3,,,,,2.0066733,,Left Foot,,,,"[50.5, 25.3]",,Low Pass,,16.1059,,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,9,Barcelona,217,['f5f48088-e4c9-4d8d-86df-a22b29d3076c'],16,,,,,,,,,,,,,,,Barcelona,00:03:16.977,Pass,
,,,,,,,,,,,,,,,,,,0.8708,,,,,,,,,,,,b94bfb90-06cb-4030-9020-c0a263be4c4f,233,,"[56.8, 23.5]",69276,3,,,,,0.25020054,,Left Foot,,,,"[65.8, 25.8]",,Ground Pass,,9.289241,,,,,Sergio Busquets i Burgos,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,9,Barcelona,217,['2c4d10a8-33fe-44e6-bb43-9a7fdfbea39f'],23,,,,,,,,,,,,,,,Barcelona,00:03:23.712,Pass,
,,,,,,,,,,,,,,,,,,1.6792,,,,,,,,,,,,86fb98c9-1250-40d1-b27a-bfa02981df9a,237,,"[64.2, 24.2]",69276,3,,,,,-2.1293957,,Right Foot,,,,"[57.2, 13.0]",,Ground Pass,,13.207574,,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,"['3cd9c27a-a0b2-4c74-8951-f207c8f07822', 'de9685bd-ccb5-4196-b947-d3efd0277655']",25,,,,,,,,,,,,,,,Barcelona,00:03:25.302,Pass,True
,,,,,,,,,,,,,,,,,,1.0167,,,,,,,,,,,,ad18b89c-b5af-4bed-932d-c5877837b0e8,240,,"[57.2, 13.0]",69276,3,,,,,-0.13015017,,Left Foot,,,,"[76.3, 10.5]",,Ground Pass,,19.262918,,,,,Andrés Iniesta Luján,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,9,Barcelona,217,['97dd7832-b918-4b4f-aa34-1757d44d97b7'],28,,,,,,,,,,,,,,,Barcelona,00:03:28.593,Pass,
,,,,,,,,,,,,,,,,,,1.8298,,,,,,,,,,,,1c1fa2e7-1a13-4e1e-a1f9-a6fab35ae3e2,244,,"[92.2, 7.1]",69276,3,,,,,-0.41894898,,Right Foot,,,,"[105.0, 1.4]",,Ground Pass,,14.011781,,,,,David Villa Sánchez,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['bb2c9169-20f4-47a7-b353-ea21be8b0803'],31,,,,,,,,,,,,,,,Barcelona,00:03:31.385,Pass,
,,,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,fd5c0904-3545-4004-98c1-71cfa4fd3c2d,250,,"[102.3, 21.0]",69276,3,,,,,1.0138948,,Right Foot,,,,"[112.2, 36.9]",,High Pass,,18.73019,,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Left Wing,9,Barcelona,217,"['c80918d7-8d84-4f78-9d0e-25fbbf38634d', 'd37fb98b-21a8-41c1-9b25-8ae19120dbd8']",38,,,,,,,,,,,,,,,Barcelona,00:03:38.927,Pass,
,,,,,,,,,,,,,,,,,,1.534226,,,,,,,,,,,,dc256b7d-d8aa-4feb-850a-9b3a55a27eaa,256,,"[20.8, 42.3]",69276,3,,,,,-3.1249275,,Left Foot,,,,"[2.8, 42.0]",,Ground Pass,,18.0025,,,,,David de Gea Quintana,,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,10,Atlético Madrid,212,"['3fa506a9-6d0d-42e2-8b30-1f23b18bd075', '5dc99e0e-8e32-4bf7-b4cf-3b10d2d90ea6']",42,,,,,,,,,,,,,,,Atlético Madrid,00:03:42.537,Pass,True
,,,,,,,,,,,,,,,,,,4.1341,,,,,,,,,,,,e0cc2ff7-ce64-4bb8-b598-1d0b89a663d8,259,,"[3.9, 40.8]",69276,3,,,,,0.17659232,,Right Foot,,,,"[63.3, 51.4]",,High Pass,,60.33838,,,,,Sergio Leonel Agüero del Castillo,,,,,,,1,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,10,Atlético Madrid,212,['5422b0b8-340b-48ae-9619-d22293eb5de1'],44,,,,,,,,,,,,,,,Atlético Madrid,00:03:44.151,Pass,
,,,,,,,,,,,,,,,,,,1.6238,,,,,,,,,,,,6283f8b6-a411-4757-b5d8-5492a0c2c758,264,,"[68.3, 33.3]",69276,3,,,,,2.9051366,,Left Foot,,,,"[43.4, 39.3]",,Ground Pass,,25.612692,,,,,Gerard Piqué Bernabéu,,,,,,Recovery,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['202d2eca-e197-4874-908f-48680226af16'],49,,,,,,,,,,,,,,,Barcelona,00:03:49.627,Pass,
,,,,,,,,,,,,,,,,,,1.4677,,,,,,,,,,,,b1c41195-cb27-46af-b8df-87c4ab0d1b10,267,,"[42.7, 41.0]",69276,3,,,,,-0.31144163,,Right Foot,,,,"[57.3, 36.3]",,Ground Pass,,15.337862,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['20389b4e-358d-459f-834f-d822777e5c74'],52,,,,,,,,,,,,,,,Barcelona,00:03:52.416,Pass,
,,,,,,,,,,,,,,,,,,1.134,,,,,,,,,,,,d30705ca-f022-4bb7-82e5-9633ff8b84db,270,,"[56.8, 37.5]",69276,3,,,,,0.067566164,,Right Foot,,,,"[70.1, 38.4]",,Ground Pass,,13.330417,,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['814c51ec-1eb6-4741-a742-acaa4bd92605'],54,,,,,,,,,,,,,,,Barcelona,00:03:54.129,Pass,
,,,,,,,,,,,,,,,,,,1.9408,,,,,,,,,,,,38737a39-4bfa-4a51-b541-7df22cb70db3,272,,"[78.0, 40.0]",69276,3,,True,,,0.36798093,,Right Foot,,,,"[94.6, 46.4]",,Ground Pass,,17.79101,,,Pass Offside,,Lionel Andrés Messi Cuccittini,,,,Through Ball,True,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['dcbc4200-20e9-4a8d-a7c3-0d5ad0acf457'],55,,,,,,,,,,,,,,,Barcelona,00:03:55.814,Pass,
,,,,,,,,,,,,,,,,,,4.2888,,,,,,,,,,,,5e8d6240-8409-4ba1-914f-f82c09c031a3,274,,"[25.3, 35.2]",69276,4,,,,,0.38703296,,Right Foot,,,,"[85.9, 59.9]",,High Pass,,65.44043,,,Incomplete,,Sergio Leonel Agüero del Castillo,,,,,,Free Kick,1,From Free Kick,David de Gea Quintana,3333.0,Goalkeeper,12,Atlético Madrid,212,"['12d89339-6aaa-42bb-8ab0-347cb4c52e4b', 'fa096a8e-7522-4659-a379-9e7d9b78a377']",25,,,,,,,,,,,,,,,Atlético Madrid,00:04:25.522,Pass,
,,,,,,,,,,,,,,,,,,1.00398,,,,,,,,,,,,12d89339-6aaa-42bb-8ab0-347cb4c52e4b,276,,"[34.2, 20.2]",69276,4,,,,,0.39287052,,Head,,,,"[45.3, 24.8]",,Low Pass,,12.015407,,,,,Andrés Iniesta Luján,,,,,,Recovery,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,12,Atlético Madrid,212,"['5e8d6240-8409-4ba1-914f-f82c09c031a3', '934e990e-9e03-4926-8c49-705b3f815d5f']",29,,,,,,,,,,,,,,,Barcelona,00:04:29.811,Pass,
,,,,,,,,,,,,,,,,,,1.379,,,,,,,,,,,,4f562865-109c-4a67-8be4-2f6610068211,280,,"[43.0, 23.5]",69276,4,,,,,-0.86217004,,Right Foot,,,,"[50.8, 14.4]",,Ground Pass,,11.985408,,,Incomplete,,David Villa Sánchez,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Atlético Madrid,212,"['001858e7-3483-41f7-9a52-99b4396646ed', 'a70e632e-04d7-4500-a121-cb6f3095c9d9', 'ec7948b8-5163-4d0b-a00f-2af204332de6']",31,,,,,,,,,,,,,,,Barcelona,00:04:31.685,Pass,True
,,,,,,,,,,,,,,,,,,0.617252,,,,,,,,,,,,ec7948b8-5163-4d0b-a00f-2af204332de6,282,,"[69.3, 65.7]",69276,4,,,,,0.38878775,,Right Foot,,,,"[77.6, 69.1]",,Ground Pass,,8.969393,,,,,José Antonio Reyes Calderón,,,,,,Recovery,1,From Free Kick,Juan Valera Espín,26195.0,Right Back,12,Atlético Madrid,212,"['4f562865-109c-4a67-8be4-2f6610068211', 'b25b1a98-3050-4925-87c8-0420f06e9d89']",33,,,,,,,,,,,,,,,Atlético Madrid,00:04:33.064,Pass,
,,,,,,,,,,,,,,,,,,2.5049,,,,,,,,,,,,4c4ac3bd-786c-4f14-bffe-8df79b3365e3,287,,"[39.1, 0.1]",69276,4,,True,,,1.2304144,,,,,,"[42.5, 9.7]",,Low Pass,,10.184301,,,,,Andrés Iniesta Luján,,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,13,Barcelona,217,['efb9c1d1-760f-4e53-bf0d-165ce33b7b5b'],49,,,,,,,,,,,,,,,Barcelona,00:04:49.945,Pass,
,,,,,,,,,,,,,,,,,,7.665,,,,,,,,,,,,5df2a2bd-28a5-42db-9244-0eb0689a8ff7,289,,"[43.9, 9.4]",69276,4,,True,,,0.1537763,,Right Foot,,,,"[103.9, 18.7]",,High Pass,,60.716473,,,Incomplete,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,13,Barcelona,217,['47a5e5fb-b021-4018-a400-3253032e4ae6'],53,,,,,,,,,,,,,,,Barcelona,00:04:53.729,Pass,
,,,,,,,,,,,,,,,,,,1.37468,,,,,,,,,,,,e3b7ae63-9d06-4e01-8f23-35756ebd8c9d,292,,"[41.3, 18.1]",69276,5,,,,True,1.1715755,,,,,,"[44.0, 24.5]",,Low Pass,,6.946222,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Barcelona,217,"['334ff229-79d9-44ae-8401-f6406a7227be', 'c7004042-d234-4a02-a692-5eee7ee5f8b9']",4,,,,,,,,,,,,,,,Barcelona,00:05:04.673,Pass,True
,,,,,,,,,,,,,,,,,,1.274516,,,,,,,,,,,,0e2e0505-d180-4a19-8281-27c6b882f9cc,296,,"[78.8, 56.0]",69276,5,,,,,1.4031539,,Left Foot,,,,"[82.1, 75.5]",,Ground Pass,,19.77726,,,,,José Antonio Reyes Calderón,,,,,,,1,Regular Play,Francisco Mérida Pérez,23931.0,Center Attacking Midfield,14,Atlético Madrid,212,['3dd90165-cbfc-4427-921f-c78094a68457'],6,,,,,,,,,,,,,,,Atlético Madrid,00:05:06.175,Pass,
,,,,,,,,,,,,,,,,,,1.196841,,,,,,,,,,,,5343fb8f-0859-4122-88b1-c64e21992bb9,301,,"[94.4, 59.1]",69276,5,,,,,-2.7291822,,Right Foot,,,,"[83.2, 54.2]",,Ground Pass,,12.224975,,,,,Paulo Assunção da Silva,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Wing,14,Atlético Madrid,212,['55dca242-7174-4121-a9d7-9e762ef373c3'],11,,,,,,,,,,,,,,,Atlético Madrid,00:05:11.678,Pass,
,,,,,,,,,,,,,,,,,,1.983809,,,,,,,,,,,,b16022db-4625-4b8a-bc1e-6355b71b5711,304,,"[79.9, 47.1]",69276,5,,,,,-1.5820634,,Right Foot,,,,"[79.5, 11.6]",,Ground Pass,,35.502254,,,,,Antonio López Guerrero,,,,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Right Defensive Midfield,14,Atlético Madrid,212,['7c4fcaf5-22dd-4b1c-9d77-43cc5974f1b4'],14,,,,,,,,,,,,,,,Atlético Madrid,00:05:14.763,Pass,
,,,,,,,,,,,,,,,,,,0.713802,,,,,,,,,,,,e991db91-4f8b-459f-a951-eb0001f1a5e4,307,,"[79.3, 0.5]",69276,5,,,,,0.112028964,,Left Foot,,,,"[87.3, 1.4]",,Ground Pass,,8.050466,,,,,Filipe Luís Kasmirski,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,14,Atlético Madrid,212,['1c7df554-df2f-454f-829f-97e5900ab34f'],18,,,,,,,,,,,,,,,Atlético Madrid,00:05:18.790,Pass,
,,,,,,,,,,,,,,,,,,1.085586,,,,,,,,,,,,cb326875-02bc-4a65-8435-83cda949df38,310,,"[88.1, 2.3]",69276,5,,,,,2.115946,,Left Foot,,,,"[78.7, 17.8]",,Ground Pass,,18.127604,,,,,Tiago Cardoso Mendes,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Wing,14,Atlético Madrid,212,['2c6af2c5-8b01-4fe9-a576-5100f0ef42ff'],20,,,,,,,,,,,,,,,Atlético Madrid,00:05:20.064,Pass,
,,,,,,,,,,,,,,,,,,0.8564,,,,,,,,,,,,9860dca0-d718-454e-b773-f231146f6130,314,,"[80.2, 22.1]",69276,5,,,,,1.6582917,,Right Foot,,,,"[78.7, 39.2]",,Ground Pass,,17.165663,,,,,Paulo Assunção da Silva,,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,14,Atlético Madrid,212,"['42afe3ed-b271-45c7-9fdb-8a0f0f4b946f', '9f33cfeb-ee7c-4d53-a1a3-0e06501ea238']",23,,,,,,,,,,,,,,,Atlético Madrid,00:05:23.505,Pass,True
,,,,,,,,,,,,,,,,,,3.447656,,,,,,,,,,,,45742301-21fe-49a1-8f9e-efc1022120bb,318,,"[74.4, 36.9]",69276,5,,,,,2.653348,,Right Foot,,,,"[47.1, 51.4]",,Ground Pass,,30.91181,,,,,Diego Roberto Godín Leal,,,,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Right Defensive Midfield,14,Atlético Madrid,212,"['18e6a126-1371-4433-aeee-3feca100e7ed', '2ce082b9-6938-4c26-a592-f7c58e08086b']",25,,,,,,,,,,,,,,,Atlético Madrid,00:05:25.282,Pass,True
,,,,,,,,,,,,,,,,,,2.2903,,,,,,,,,,,,fb425d97-68c2-473b-abaf-350f51954983,322,,"[46.6, 51.7]",69276,5,,,,,0.3680646,,Right Foot,,,,"[84.2, 66.2]",,High Pass,,40.299007,,,Incomplete,,José Antonio Reyes Calderón,,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Right Center Back,14,Atlético Madrid,212,"['0c8145b5-d01c-4526-9f88-ff5bcdb7847c', '851131a7-c7d0-4793-a126-71520ba1d236', 'd2144444-e649-455f-a233-5e3e4460d1fa']",29,,,,,,,,,,,,,,,Atlético Madrid,00:05:29.329,Pass,True
,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,851131a7-c7d0-4793-a126-71520ba1d236,324,,"[35.9, 13.9]",69276,5,,,,,0.95864385,,Left Foot,,,,"[42.5, 23.3]",,Ground Pass,,11.485643,,,,,Sergio Busquets i Burgos,,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,15,Barcelona,217,"['b759d88a-8a79-4af5-8b2d-4bf9f36fd3ba', 'fb425d97-68c2-473b-abaf-350f51954983']",31,,,,,,,,,,,,,,,Barcelona,00:05:31.620,Pass,
,,,,,,,,,,,,,,,,,,0.9586,,,,,,,,,,,,983d04f4-347c-4ab8-9d09-4da07e5cf344,328,,"[41.4, 24.2]",69276,5,,,,,-0.8076167,,Right Foot,,,,"[52.4, 12.7]",,Ground Pass,,15.913831,,,,,David Villa Sánchez,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['86204610-77e7-4c21-b123-25da62b49ee8'],33,,,,,,,,,,,,,,,Barcelona,00:05:33.269,Pass,
,,,,,,,,,,,,,,,,,,0.7481,,,,,,,,,,,,71283960-c718-4d4e-be29-824592420b73,330,,"[54.1, 12.7]",69276,5,,,,,0.49098456,,Right Foot,,,,"[64.2, 18.1]",,Ground Pass,,11.452948,,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,15,Barcelona,217,['f8ae9e21-b5cf-4fb2-b40b-5161ed2fd7f2'],34,,,,,,,,,,,,,,,Barcelona,00:05:34.228,Pass,
,,,,,,,,,,,,,,,,,,1.3379,,,,,,,,,,,,2056f676-f6a3-40db-be5b-7f092b2e5e82,332,,"[64.7, 19.0]",69276,5,,,,,2.1889405,,Right Foot,,,,"[61.5, 23.5]",,Ground Pass,,5.5217752,,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,15,Barcelona,217,"['0ee71c9b-2eef-4bcc-9a4d-49e81a7ebbf4', 'd66570ec-f6da-4265-a001-d134c66efa47']",34,,,,,,,,,,,,,,,Barcelona,00:05:34.976,Pass,
,,,,,,,,,,,,True,,,,,,2.365282,,,,,,,,,,,,0ee71c9b-2eef-4bcc-9a4d-49e81a7ebbf4,334,,"[58.6, 56.6]",69276,5,,,,,-3.058833,,Right Foot,,,,"[36.9, 54.8]",,Ground Pass,,21.774527,,,,,Diego Roberto Godín Leal,,,,,,Interception,1,Regular Play,Paulo Assunção da Silva,26502.0,Right Defensive Midfield,16,Atlético Madrid,212,"['2056f676-f6a3-40db-be5b-7f092b2e5e82', 'a69e6ffc-fcbb-4549-944c-d868fa0dd8e7']",36,,,,,,,,,,,,,,,Atlético Madrid,00:05:36.314,Pass,
,,,,,,,,,,,,,,,,,,1.237468,,,,,,,,,,,,214a63c8-aede-450b-aff5-b402548759a6,337,,"[38.3, 53.4]",69276,5,,,,,-0.6673809,,Right Foot,,,,"[63.3, 33.7]",,Low Pass,,31.829075,,,,,Francisco Mérida Pérez,,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Right Center Back,16,Atlético Madrid,212,['85231349-fba3-4f87-a855-8a653a313573'],41,,,,,,,,,,,,,,,Atlético Madrid,00:05:41.033,Pass,
,,,,,,,,,,,,,,,,,,1.243648,,,,,,,,,,,,ec9fffc4-5748-4633-ae4f-513327c51273,341,,"[58.9, 28.1]",69276,5,,,,,-1.5206102,,Left Foot,,,,"[60.0, 6.2]",,Ground Pass,,21.927608,,,,,Antonio López Guerrero,,,,,,,1,Regular Play,Francisco Mérida Pérez,23931.0,Center Attacking Midfield,16,Atlético Madrid,212,"['d727605c-3355-4540-92e9-9842e4f85fc3', 'ec16d26b-6932-485d-ba7b-897fd3908f86']",43,,,,,,,,,,,,,,,Atlético Madrid,00:05:43.837,Pass,True
